image,timestamp_start_fixation,timestamp_end_fixation,x_position,y_position,angular_resolution_x_pixels_per_degree,angular_resolution_y_pixels_per_degree,window_width,window_level,xmin_shown_from_image,ymin_shown_from_image,xmax_shown_from_image,ymax_shown_from_image,xmin_in_screen_coordinates,ymin_in_screen_coordinates,xmax_in_screen_coordinates,ymax_in_screen_coordinates
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,63.142,63.476,776,1864,24,24,1.33,0.43,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,63.505,63.628,786,1879,24,24,1.33,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,63.684,63.961,767,2480,24,24,1.33,0.53,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,64.072,64.295,889,2373,24,24,1.33,0.56,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,64.309,64.657,896,2360,24,24,1.33,0.56,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,64.88,65.047,814,2059,24,24,1.33,0.57,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,65.061,65.214,874,2045,24,24,1.33,0.57,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,65.227,65.395,892,2077,24,24,1.33,0.57,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,65.451,65.757,778,2469,24,24,1.32,0.58,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,65.868,66.007,902,2292,24,24,1.32,0.6,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,66.021,66.133,871,2280,24,24,1.32,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,66.147,66.272,731,1898,24,24,1.32,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,66.286,66.481,741,1887,24,24,1.32,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,66.494,66.648,781,1706,24,24,1.32,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,66.773,66.884,1032,1693,24,24,1.32,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,66.94,67.093,1068,1706,24,24,1.32,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,67.107,67.33,1042,1708,24,24,1.32,0.61,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,67.344,67.58,1041,1702,24,24,1.32,0.61,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,67.609,67.97,1044,1453,24,24,1.32,0.6,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,67.984,68.374,1141,1474,24,24,1.31,0.52,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,68.402,68.708,1125,1228,24,24,1.31,0.49,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,68.751,69.237,1300,2395,24,24,1.3,0.45,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,69.292,69.682,1243,2868,24,24,1.3,0.44,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,69.696,69.821,1263,2865,24,24,1.3,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,69.877,70.114,1321,2378,24,24,1.3,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,70.155,70.337,1461,1831,24,24,1.3,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,70.977,71.102,1141,1611,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,71.117,71.227,1137,1611,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,71.339,71.492,1063,1484,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,71.505,71.631,1028,1509,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,71.645,71.798,947,1346,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,71.812,71.993,956,1318,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,72.007,72.201,957,1334,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,72.258,72.452,1006,1543,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,72.466,72.619,1015,1533,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,72.633,72.884,928,1538,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,73.009,73.176,969,1609,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,73.19,73.316,965,1582,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,73.329,73.608,916,1472,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,73.635,73.913,956,1288,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,73.955,74.164,792,1031,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,74.178,74.345,790,1051,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,74.373,74.652,760,1101,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,74.707,75.055,871,887,24,24,1.3,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,75.306,75.542,931,1557,24,24,1.3,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,75.572,75.766,1076,2092,24,24,1.3,0.45,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,75.807,75.974,1934,1368,24,24,1.3,0.43,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,76.071,76.378,2034,640,24,24,1.28,0.42,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,76.406,76.531,495,725,24,24,1.28,0.34,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,76.544,76.727,475,734,24,24,1.28,0.34,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,76.743,76.949,741,794,24,24,1.27,0.34,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,76.962,77.242,760,801,24,24,1.26,0.41,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,77.34,77.644,2002,304,24,24,1.26,0.49,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,77.7,77.951,1591,883,24,24,1.27,0.54,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,78.076,78.215,1548,1935,24,24,1.28,0.51,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,78.229,78.383,1542,1944,24,24,1.29,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,78.396,78.688,1671,2401,24,24,1.29,0.49,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,78.717,78.869,1393,2144,24,24,1.28,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,79.078,79.217,1311,1800,24,24,1.28,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,79.315,79.454,1271,1624,24,24,1.28,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,79.482,79.649,1428,1812,24,24,1.28,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,79.663,80.024,1456,1817,24,24,1.28,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,80.08,80.233,1588,1551,24,24,1.28,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,80.288,80.401,727,1014,24,24,1.28,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,80.414,80.554,711,999,24,24,1.28,0.49,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,80.567,80.776,773,900,24,24,1.28,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,80.79,81.208,801,1075,24,24,1.28,0.5,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,81.237,81.556,966,918,24,24,1.28,0.52,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,81.598,82.017,746,1246,24,24,1.28,0.52,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,82.043,82.238,890,998,24,24,1.28,0.49,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,82.254,82.448,905,989,24,24,1.28,0.47,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,82.46,82.865,964,1397,24,24,1.28,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,82.892,83.297,961,1669,24,24,1.27,0.44,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,83.338,83.742,545,1855,24,24,1.26,0.41,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,83.797,83.908,398,1962,24,24,1.25,0.44,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,83.922,84.076,394,1965,24,24,1.25,0.44,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,84.089,84.284,388,1954,24,24,1.25,0.45,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,84.368,84.717,616,2346,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,84.729,85.021,678,2299,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,85.286,85.453,449,2076,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,85.508,85.619,576,2635,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,85.634,85.772,559,2592,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,85.87,86.135,1958,2055,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,86.204,86.385,2010,2510,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,86.399,86.594,1927,2544,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,86.833,86.956,1502,2284,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,87.039,87.165,1248,2447,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,87.401,87.526,946,2447,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,87.582,87.722,893,2486,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,87.889,88.028,835,2228,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,88.042,88.222,865,2216,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,88.236,88.348,864,2179,24,24,1.26,0.46,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,88.391,88.542,908,1887,24,24,1.26,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,88.556,88.798,929,1882,24,24,1.26,0.48,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,88.82,89.086,957,1842,24,24,1.27,0.55,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,89.1,89.211,938,1828,24,24,1.27,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,89.252,89.405,881,2077,24,24,1.27,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,89.448,89.699,911,2481,24,24,1.27,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,89.712,90.034,916,2480,24,24,1.27,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,90.047,90.186,795,2372,24,24,1.29,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,90.2,90.367,798,2372,24,24,1.29,0.59,0,0,2663,3000,961,0,2879,2160
060cf092-fe76bdf7-19fee515-26cbef2c-5c16ba6f,90.492,90.84,618,2356,24,24,1.28,0.58,0,0,2663,3000,961,0,2879,2160
